4,1,2,1
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,2;1,6;,6;,2;3,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,2;1,6;,6;,2;3,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,2;1,6;,6;,2;3,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,5;,5;,3;,3;,5;,5;,5;,5;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
8;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,1;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,7;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,4;,1;,
2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,1;,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,
