11,1,9,1
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,
0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,
0;,0;,0;,2;3,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,2;0,0;,0;,0;,0;,0;,2;0,0;,0;,0;,0;,0;,2;0,0;,0;,0;,0;,0;,1;,
0;,0;,0;,2;3,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,0;,1;,
8;,0;,0;,2;3,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,0;,1;,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,0;,1;,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,1;,1;,1;,0;,0;,0;,0;,1;,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,7;,0;,2;0,2;0,2;0,2;0,1;,1;,1;,0;0,2;0,0;0,1;,1;,1;,0;0,2;0,0;0,1;,1;,1;,0;0,2;0,2;0,0;0,1;,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,
