2,1,1,1,
1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,9;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,8;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,1;,1;,6;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,1;,1;,6;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,1;,1;,6;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,0;,1;,1;,6;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,0;,0;,1;,1;,5;,5;,5;,5;,5;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,0;,0;,0;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,1;,1;,0;,0;,0;,0;,0;,0;,0;,0;,
1;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,0;,1;,2;1,0;,2;0,2;0,2;0,0;,2;3,1;,0;,0;,0;,0;,0;,0;,0;,0;,
